Generation	Inchi	Smiles	Energy	Molecular Formula	Monoisotopic Mass	cLogP	cLogS	H-Acceptors	H-Donors	Polar Surface Area	Druglikeness
G3	LBSWPIIXJVENJX	C(CO)(C(CC(CN)=O)O)=O	69.2394	C6H11NO4	161.068809	-2.5842	-0.031	5	3	100.62	2.4069
G3	XYVWFGWOGXGWEW	C(CO)(C(CC(CO)=O)N)=O	70.0433	C6H11NO4	161.068809	-2.5842	-0.031	5	3	100.62	-6.0415
G3	MQOIIDLQBLKSJB	C(C(CC(C(C=O)O)N)O)=O	63.0463	C6H11NO4	161.068809	-2.9464	-0.359	5	3	100.62	-2.5976
G3	CYYDRPQLYOGXNF	C(C(C(CN)O)=O)(CCO)=O	68.0053	C6H11NO4	161.068809	-2.5842	-0.031	5	3	100.62	-6.8427
G3	RLEACPXWXGVCIY	C(C(CN)=O)(C(CCO)O)=O	81.082	C6H11NO4	161.068809	-2.5842	-0.031	5	3	100.62	-4.9929
G3	XICDAJGFNFDKNY	C(C(CO)=O)(C(CCO)N)=O	79.7278	C6H11NO4	161.068809	-2.5842	-0.031	5	3	100.62	-8.6757
G3	FKQDVKIYSLALDL	C(C(C(C(CCO)N)O)=O)=O	88.6489	C6H11NO4	161.068809	-2.7653	-0.195	5	3	100.62	-3.1232
G3	APSVCGFBKMNGFG	C(C(CN)O)(CC(CO)=O)=O	49.4458	C6H11NO4	161.068809	-2.5842	-0.031	5	3	100.62	-7.1835
G3	IWQVOQJITVWGNM	C(C(CC(C(CN)=O)O)O)=O	81.4559	C6H11NO4	161.068809	-2.7653	-0.195	5	3	100.62	-2.365
G3	FZWXNVBNIUHICE	C(C(CC(C(CO)=O)O)N)=O	74.1311	C6H11NO4	161.068809	-2.7653	-0.195	5	3	100.62	-1.3913
G3	KFPHBTRJOUDHES	C(C(CN)O)(C(C(C)=O)O)=O	78.8792	C6H11NO4	161.068809	-2.6793	-0.139	5	3	100.62	-0.21873
G3	IPTQYDMFVRDNRC	C(C(C)O)(C(C(CN)=O)O)=O	92.6774	C6H11NO4	161.068809	-2.6793	-0.139	5	3	100.62	-0.4864
G3	ILMZHZLCMSJGEZ	C(CC(C(C(CN)O)=O)O)=O	63.6256	C6H11NO4	161.068809	-2.7653	-0.195	5	3	100.62	-1.1984
G3	IJSMKXBGOVFUMR	C(C(CO)N)(CC(CO)=O)=O	58.845	C6H11NO4	161.068809	-2.5842	-0.031	5	3	100.62	-12.78
G3	HQHHOHPUFRRQRY	C(CCO)(C(C(CO)=O)N)=O	85.0173	C6H11NO4	161.068809	-2.5842	-0.031	5	3	100.62	-2.9811
G3	FCRVERXJFBCXEH	C(C)(C(C(C(CO)=O)O)N)=O	95.5623	C6H11NO4	161.068809	-2.6793	-0.139	5	3	100.62	-1.9992
G3	FFLOKKOCDOKDOG	C(C(C(C=O)O)N)(C(C)O)=O	100.917	C6H11NO4	161.068809	-2.8604	-0.303	5	3	100.62	-4.4835
G3	OEVVJWOUJIUREO	C(CC(C(C(CO)=O)N)O)=O	65.8143	C6H11NO4	161.068809	-2.7653	-0.195	5	3	100.62	-2.4713
G3	RQRVMSIARGXSFL	C(C(C(C(C(CO)O)N)O)O)=O	108.193	C6H13NO5	179.079374	-3.7559	0.255	6	5	124.01	-2.0676
G3	JCQGRCDZIDMLML	C(C(CN)O)(C(C(CO)O)N)=O	114.706	C6H14N2O4	178.095358	-3.9726	0.343	6	5	129.8	-1.6134
G3	DHTLDIAGEBDQCB	C(CC(C(C(CO)N)=O)O)=O	68.6887	C6H11NO4	161.068809	-2.7653	-0.195	5	3	100.62	-6.5311
G3	ACEBXNQWAVBBLQ	C(C(CO)=O)(CC(CO)N)=O	510.742	C6H11NO4	161.068809	-2.5842	-0.031	5	3	100.62	-10.969
G3	QFCREGGJXXSTIJ	C(C(C(CC(CO)N)O)=O)=O	65.2994	C6H11NO4	161.068809	-2.7653	-0.195	5	3	100.62	-7.6667
G3	KJOLWUAKJKYXOQ	C(C(C(C(CCO)O)=O)N)=O	77.596	C6H11NO4	161.068809	-2.7653	-0.195	5	3	100.62	-5.2595
G3	ADVFXVXYLPVHSX	C(CCN)(C(C(CO)=O)O)=O	54.7131	C6H11NO4	161.068809	-2.5842	-0.031	5	3	100.62	1.5403
G3	FCDZYUKOGUDBCA	C(C(C(C(CCN)O)=O)O)=O	46.2201	C6H11NO4	161.068809	-2.7653	-0.195	5	3	100.62	-1.4088
G3	RECPPMRZTCHEQB	C(C(CO)NCC(CO)=O)=O	106.791	C6H11NO4	161.068809	-2.8212	0.237	5	3	86.63	0.10374
G3	BUFAGBTWFUCFMU	C(CO)(CNCC(CO)=O)=O	106.029	C6H11NO4	161.068809	-2.6401	0.401	5	3	86.63	1.4624
G3	FDOGJZRDUWNYFS	C(C(CN)NCC(CO)=O)=O	109.729	C6H12N2O3	160.084793	-3.219	0.161	5	3	92.42	-0.62692
G3	TUTZJMYSGHJPQJ	C(C(C(CO)O)NCC=O)=O	108.612	C6H11NO4	161.068809	-3.0023	0.073	5	3	86.63	-1.4479
G3	BLFFPJTYWVTAHQ	C(CNC(C(CO)=O)CO)=O	104.067	C6H11NO4	161.068809	-2.8212	0.237	5	3	86.63	0.90713
G3	QTDGYLRDGBGVQW	C(CNC(C(CO)=O)CN)=O	110.033	C6H12N2O3	160.084793	-3.219	0.161	5	3	92.42	0.071079
G3	MAHYCVYRGZNDCE	C(CNCC=O)(C(CO)N)=O	127.607	C6H12N2O3	160.084793	-3.219	0.161	5	3	92.42	-6.2652
G3	WWEADSYJCGZBHX	C1(C(C(C(CO)C1N)O)O)=O	75.702	C6H11NO4	161.068809	-2.6099	-0.064	5	4	103.78	-1.9868
G3	RVJXFUBHTHEPDK	C(C(C(C(C(CO)O)O)=O)N)=O	109.478	C6H11NO5	177.063724	-3.7871	0.204	6	4	120.85	-4.2002
G3	PVZBDDWKMQRQJO	C(C(C(CO)N)=O)(CCO)=O	76.7028	C6H11NO4	161.068809	-2.5842	-0.031	5	3	100.62	-12.537
G3	QOAZNRCWCLJOMB	C(C(C(C(CCO)O)N)=O)=O	82.4575	C6H11NO4	161.068809	-2.7653	-0.195	5	3	100.62	-5.0211
G3	YREAXOMMEKHATC	C(C(C(CC(CN)=O)O)O)=O	64.6073	C6H11NO4	161.068809	-2.7653	-0.195	5	3	100.62	-1.339
G3	XYZBSEKWTURRJA	C(C(CO)N)(C(C(C)=O)O)=O	88.3398	C6H11NO4	161.068809	-2.6793	-0.139	5	3	100.62	-5.5245
G3	SKSNHVPJBDVRJJ	C(C(C(C(C(C)O)N)=O)O)=O	79.0063	C6H11NO4	161.068809	-2.8604	-0.303	5	3	100.62	-8.7335
G3	MHLLXJQXRRXAQH	C(C(C(C(C(CO)O)O)N)N)=O	121.882	C6H14N2O4	178.095358	-4.1537	0.179	6	5	129.8	-2.1469
G3	LICFQODSDBEBBO	C(C(CO)O)(C(C(CO)N)N)=O	127.81	C6H14N2O4	178.095358	-3.9726	0.343	6	5	129.8	-5.2951
G3	FLBJIWQPRPWIJA	C(C(CO)O)(C(C(CN)N)N)=O	126.618	C6H15N3O3	177.111342	-4.3704	0.267	6	5	135.59	-2.1015
G3	BQCMAHZIWLBWFQ	C(CC(C(C(CO)=O)N)N)=O	81.9473	C6H12N2O3	160.084793	-3.1631	-0.271	5	3	106.41	-3.7514
G3	GNORGKJEZRSQLB	C(CO)(C(CC(CN)=O)N)=O	84.3816	C6H12N2O3	160.084793	-2.982	-0.107	5	3	106.41	-3.1259
G3	NMLYWNPXLFTKFZ	C(C(C(CC(C=O)O)N)N)=O	76.7506	C6H12N2O3	160.084793	-3.3442	-0.435	5	3	106.41	-3.4169
G3	ZTISAVWDOYAJIP	C(C(C(CN)N)=O)(CCO)=O	81.1327	C6H12N2O3	160.084793	-2.982	-0.107	5	3	106.41	-9.4726
G3	CILNIPRHSCKGPN	C(C(CN)=O)(C(CCO)N)=O	97.7362	C6H12N2O3	160.084793	-2.982	-0.107	5	3	106.41	-9.6945
G3	AEUBJNARCPQVBY	C(C(C(C(CCO)N)N)=O)=O	88.1514	C6H12N2O3	160.084793	-3.1631	-0.271	5	3	106.41	-6.4253
G3	YSLBZCYQVPBUGG	C(C(CN)N)(CC(CO)=O)=O	59.2523	C6H12N2O3	160.084793	-2.982	-0.107	5	3	106.41	-9.7835
G3	NYBJLGRAXQISLQ	C(C(CC(C(CN)=O)O)N)=O	89.3042	C6H12N2O3	160.084793	-3.1631	-0.271	5	3	106.41	-2.408
G3	HRIUBHUGZDXPCF	C(C(CN)N)(C(C(C)=O)O)=O	92.2847	C6H12N2O3	160.084793	-3.0771	-0.215	5	3	106.41	-2.3923
G3	STAJTDIHELMZNZ	C(C(C)N)(C(C(CN)=O)O)=O	103.057	C6H12N2O3	160.084793	-3.0771	-0.215	5	3	106.41	-0.29228
G3	VWJUYFBCCUVDGH	C(C(C(C(C(C)N)N)=O)O)=O	94.4928	C6H12N2O3	160.084793	-3.2582	-0.379	5	3	106.41	-7.4335
G3	RRKDRIUVJSSNSP	C(CC(C(C(CN)N)=O)O)=O	75.0757	C6H12N2O3	160.084793	-3.1631	-0.271	5	3	106.41	-3.3935
G3	QDZDTHZHDAHQMY	C(C(CC(C(CO)O)O)N)=O	76.8387	C6H13NO4	163.084459	-2.7341	-0.144	5	4	103.78	-3.3467
G3	PPBGBVSDBIIHNT	C(C(CO)O)(C(CCO)N)=O	75.5488	C6H13NO4	163.084459	-2.553	0.02	5	4	103.78	-4.9795
G3	SODQYJVTCYKLAR	C(CO)(C(CC(CO)O)N)=O	78.4035	C6H13NO4	163.084459	-2.553	0.02	5	4	103.78	-6.8136
G3	XCRJUZHXMOHAJN	C(CN)(C(C(CCO)O)O)=O	80.7552	C6H13NO4	163.084459	-2.553	0.02	5	4	103.78	-1.0708
G3	QKYNNXPMSUMYEH	C(CC(C(C(CO)O)=O)N)(O)=O	56.7608	C6H11NO5	177.063724	-4.6294	0.038	6	4	120.85	-3.0325
G3	HSNNUGZRBOVZNW	C(C(C(CC(CO)O)N)=O)(O)=O	83.2987	C6H11NO5	177.063724	-4.6294	0.038	6	4	120.85	-14.632
G3	ZKDMTBVEJAWNQB	C(C(CC(C(CO)=O)N)O)(O)=O	63.7382	C6H11NO5	177.063724	-4.6294	0.038	6	4	120.85	-4.8267
G3	CORWXPSDZGBNRY	C(C(C(C(CCO)N)=O)O)(O)=O	56.1874	C6H11NO5	177.063724	-4.6294	0.038	6	4	120.85	-5.4724
G3	OECHAPXIRRXIGI	C(C(CC(C(C(O)=O)O)O)N)=O	67.9622	C6H11NO5	177.063724	-4.8105	-0.126	6	4	120.85	-1.5828
G3	USUOPIFTOOVXNZ	C(CC(C(C(CN)=O)O)O)(O)=O	39.822	C6H11NO5	177.063724	-4.6294	0.038	6	4	120.85	1.8233
G3	HTPCMKNTPHQSJB	C(C(CO)N)(CC(CN)=O)=O	73.5025	C6H12N2O3	160.084793	-2.982	-0.107	5	3	106.41	-10.674
G3	FDSCWYGTLDZMDL	C(CCO)(C(C(CN)=O)N)=O	95.7936	C6H12N2O3	160.084793	-2.982	-0.107	5	3	106.41	-3.8098
G3	MQYBFNUNOPFKFG	C(C)(C(C(C(CN)=O)O)N)=O	123.108	C6H12N2O3	160.084793	-3.0771	-0.215	5	3	106.41	-3.0101
G3	UTNAXTYUEYCYCJ	C(CN)(C(CC(CO)=O)N)=O	85.3578	C6H12N2O3	160.084793	-2.982	-0.107	5	3	106.41	-6.1359
G3	ILOGTAWORGGLAT	C(C(CC(C(C=O)O)N)N)=O	75.8199	C6H12N2O3	160.084793	-3.3442	-0.435	5	3	106.41	-2.9925
G3	RTROPVDKYJPRNG	C(CN)(C(C(C(C)=O)O)N)=O	117.163	C6H12N2O3	160.084793	-3.0771	-0.215	5	3	106.41	-0.90909
G3	VWRBTUQFPZPGNN	C(C(C(C=O)O)N)(C(C)N)=O	111.079	C6H12N2O3	160.084793	-3.2582	-0.379	5	3	106.41	-3.3651
G3	DKHLEEISZKTOQM	C(CC(C(C(CN)=O)N)O)=O	94.1805	C6H12N2O3	160.084793	-3.1631	-0.271	5	3	106.41	-3.1589
G3	AARFLLSQJJEBPF	C1(C(C(CO)O)OCC1N)=O	101.667	C6H11NO4	161.068809	-2.5817	-0.062	5	3	92.78	-1.7484
G3	YFOCVDRXKZVXCT	C1(C(CC(C(CO)O)O1)N)=O	73.8139	C6H11NO4	161.068809	-2.4395	-0.392	5	3	92.78	-15.814
G3	RRTJDCTXBJRFJY	C1(C(C(CO)OCC1N)O)=O	102.832	C6H11NO4	161.068809	-2.5244	-0.062	5	3	92.78	-1.9617
G3	CEOKHOJJPUVGDE	C1(C(CC(C(CO)O1)O)N)=O	471.725	C6H11NO4	161.068809	-2.3822	-0.392	5	3	92.78	-14.625
G3	ZQRPDRQBFLRMNW	C1(C(CO)OC(CC1N)O)=O	448.125	C6H11NO4	161.068809	-2.0228	-0.275	5	3	92.78	-2.8958
G3	PJWZQNPOBZMWFP	C1(C(O)OC(CO)CC1N)=O	75.4719	C6H11NO4	161.068809	-2.0228	-0.275	5	3	92.78	-5.9995
G3	NBOSQXLWIUFCQL	C1(C(C(COCC1N)O)O)=O	112.244	C6H11NO4	161.068809	-2.4325	-0.062	5	3	92.78	-6.6693
G3	LWLIUVFLPANTIA	C1(C(CC(C(CO1)O)O)N)=O	89.1203	C6H11NO4	161.068809	-2.2903	-0.392	5	3	92.78	-17.635
G3	ZXMNWENHCNUHCA	C1(C(COC(CC1N)O)O)=O	46.7359	C6H11NO4	161.068809	-1.9309	-0.275	5	3	92.78	-2.5502
G3	XAYAXRLQGVMVJZ	C1(C(O)OCC(CC1N)O)=O	83.3893	C6H11NO4	161.068809	-1.9309	-0.275	5	3	92.78	-2.1533
G3	VIPMMHSLLNZOIL	C1(COC(C(CC1N)O)O)=O	69.1415	C6H11NO4	161.068809	-1.9309	-0.275	5	3	92.78	-2.0938
G3	BBMWJOPESGNWAX	C1(C(C(O)OCCC1N)O)=O	66.3418	C6H11NO4	161.068809	-1.9309	-0.275	5	3	92.78	-3.0762
G3	OAZKBGOZUDHKHM	C(C(CO)O)=C(C(CN)=O)N	93.3234	C6H12N2O3	160.084793	-2.3479	-0.158	5	4	109.57	-1.1487
G3	VIXZLXUEUNVHID	C(CN)(C(CO)N)=O	87.7915	C4H10N2O2	118.074228	-2.8378	0.085	4	3	89.34	-5.7396
G3	BCHSITVTOAFIPR	C(C(C(C(C(CO)O)N)O)N)=O	120.471	C6H14N2O4	178.095358	-4.1537	0.179	6	5	129.8	-2.318
G3	HXUUUPZHLKYNLI	C(C(C(CO)O)N)(C(CO)N)=O	129.454	C6H14N2O4	178.095358	-3.9726	0.343	6	5	129.8	-4.7596
G3	IOAKJBORFDXKNR	C(C(C(CO)O)N)(C(CN)N)=O	138.859	C6H15N3O3	177.111342	-4.3704	0.267	6	5	135.59	-1.7463
G3	RFQFMYNUNBYIDL	C(CC(C(C(CO)N)=O)N)=O	85.2235	C6H12N2O3	160.084793	-3.1631	-0.271	5	3	106.41	-9.0244
G3	SVVSGHPLYTUVQX	C(C(CN)=O)(CC(CO)N)=O	74.6144	C6H12N2O3	160.084793	-2.982	-0.107	5	3	106.41	-12.018
G3	FGAUULSOUSWSCB	C(C(C(CC(CO)N)N)=O)=O	80.2419	C6H12N2O3	160.084793	-3.1631	-0.271	5	3	106.41	-12.333
G3	HFOMBFMXNFZHIF	C(C(CC(C(CO)=O)N)N)=O	85.0675	C6H12N2O3	160.084793	-3.1631	-0.271	5	3	106.41	-6.2814
G3	ORCZPHYEBXTUCR	C(C(CN)O)(CC(CN)=O)=O	60.5342	C6H12N2O3	160.084793	-2.982	-0.107	5	3	106.41	-4.8116
G3	FUCIIFRMOCRASB	C(C(CC(C(CN)=O)N)O)=O	97.5235	C6H12N2O3	160.084793	-3.1631	-0.271	5	3	106.41	-6.4607
G3	RUFJLNIDDZONKD	C(C(C(C(CCO)N)=O)N)=O	102.98	C6H12N2O3	160.084793	-3.1631	-0.271	5	3	106.41	-7.7767
G3	GJBNGFRZPMWHOU	C(CCN)(C(C(CN)=O)O)=O	69.3384	C6H12N2O3	160.084793	-2.982	-0.107	5	3	106.41	0.59102
G3	KEJWUMSQDMIIKN	C(C(C(C(CCN)N)=O)O)=O	67.0915	C6H12N2O3	160.084793	-3.1631	-0.271	5	3	106.41	-5.6315
G3	VBBYBBCTOMBNAH	C(CC(C(C(CN)=O)O)N)=O	86.5734	C6H12N2O3	160.084793	-3.1631	-0.271	5	3	106.41	-1.2658
G3	JECDLNJWUXQAPD	C(CN)(C1(CC(CO1)O)O)=O	76.2899	C6H11NO4	161.068809	-2.3154	-0.144	5	3	92.78	2.0472
G3	URIHWVABFGZJJB	C(CN)(C1C(CC(O1)O)O)=O	70.6254	C6H11NO4	161.068809	-2.255	-0.275	5	3	92.78	-0.064789
G3	UAOKRFJFLAUQNR	C(CNCC=O)(C(CO)O)=O	107.486	C6H11NO4	161.068809	-2.8212	0.237	5	3	86.63	-0.47797
G3	GECVMGDGBBOZSR	C(C(C(CO)NCC=O)O)=O	96.9656	C6H11NO4	161.068809	-3.0023	0.073	5	3	86.63	-0.57747
G3	FQORWEQXRQVPBZ	C(C(C(C(C(CO)N)O)O)O)O	107.34	C6H15NO5	181.095024	-3.5436	0.47	6	6	127.17	-2.8726
G3	LUKARBBJDBVGFL	C(C(C(CC(CO)N)O)O)=O	58.7516	C6H13NO4	163.084459	-2.7341	-0.144	5	4	103.78	-8.6129
G3	BMAXTHBTDTXLBR	C(C(C(CO)O)N)(CCO)=O	71.1806	C6H13NO4	163.084459	-2.553	0.02	5	4	103.78	-3.1304
G3	YSYQYPQQFOSFQF	C(C(CO)N)(CC(CO)O)=O	65.6865	C6H13NO4	163.084459	-2.553	0.02	5	4	103.78	-8.5188
G3	IDZXXKFLINFCTM	C(C)(C(C(C(CO)O)O)N)=O	87.9884	C6H13NO4	163.084459	-2.6481	-0.088	5	4	103.78	-3.1028
G3	BEWSSFYXBHVLRR	C(CO)(CC(C(CO)O)N)=O	63.1197	C6H13NO4	163.084459	-2.553	0.02	5	4	103.78	-1.8182
G3	WSRRLRSCIJTNIB	C(C)(C(C(C(CO)O)N)O)=O	93.3695	C6H13NO4	163.084459	-2.6481	-0.088	5	4	103.78	1.038
G3	WCLOIEVAMMWGKD	C(CC(C(C(CO)O)N)O)=O	90.1553	C6H13NO4	163.084459	-2.7341	-0.144	5	4	103.78	-1.5855
G3	KNPNPUTYTJWUHS	C(C(C(C(CCO)O)N)O)=O	102.112	C6H13NO4	163.084459	-2.7341	-0.144	5	4	103.78	-3.3964
G3	PMLGQXIKBPFHJZ	C(C(C(CO)O)N)O	59.477	C4H11NO3	121.073894	-2.4088	0.212	4	4	86.71	-3.4563
G3	GKWKFYXNDYBMFO	C(C(C(CO)N)O)(CCO)=O	74.3456	C6H13NO4	163.084459	-2.553	0.02	5	4	103.78	-4.1412
G3	BEIKZAVYVGLVIE	C(C(CO)O)(CC(CO)N)=O	61.7048	C6H13NO4	163.084459	-2.553	0.02	5	4	103.78	-5.8206
G3	YTQLPHRJAPRIGW	C(C(CN)O)(CC(CO)O)=O	54.9769	C6H13NO4	163.084459	-2.553	0.02	5	4	103.78	-3.0981
G3	BUOQXFNZBCFZOW	C(C(C(CO)O)O)(CCN)=O	52.2045	C6H13NO4	163.084459	-2.553	0.02	5	4	103.78	0.4033
G3	OOPGJQLONRQSOE	C(CC(C(C(CO)O)O)N)=O	65.0808	C6H13NO4	163.084459	-2.7341	-0.144	5	4	103.78	-1.7426
G3	JYHPEDPKFLAFBR	C(C(C(C(CCO)N)O)O)=O	66.438	C6H13NO4	163.084459	-2.7341	-0.144	5	4	103.78	-3.5755
G3	JJDUSPXCUCTBMF	C(C(CC(C(C=O)O)O)N)(O)=O	56.583	C6H11NO5	177.063724	-4.8105	-0.126	6	4	120.85	-12.47
G3	GGFLGRFMGZFYEL	C(CC(C(C(CO)O)N)=O)(O)=O	33.999	C6H11NO5	177.063724	-4.6294	0.038	6	4	120.85	-6.1499
G3	QBQVAHRIDGDBNE	C(C(C(CC(CO)O)=O)N)(O)=O	61.4738	C6H11NO5	177.063724	-4.6294	0.038	6	4	120.85	-10.321
G3	DYRHWICOSDMZOM	C(CC(C(O)=O)O)(C(CO)N)=O	47.7005	C6H11NO5	177.063724	-4.6294	0.038	6	4	120.85	-4.7027
G3	JCKNOULNBJXHQQ	C(C(C(C(O)=O)O)N)(CCO)=O	60.176	C6H11NO5	177.063724	-4.6294	0.038	6	4	120.85	-2.2167
G3	MVUUAJLLFHLOFF	C(C(C(C(C(C)=O)N)O)O)(O)=O	80.1691	C6H11NO5	177.063724	-4.7245	-0.07	6	4	120.85	-1.7615
G3	MDPKFGIAWONVIQ	C(C(C(CC(CO)=O)N)O)(O)=O	70.4145	C6H11NO5	177.063724	-4.6294	0.038	6	4	120.85	-0.772
G3	DIZNKAPLWBUPPM	C(C(C(C(C(C)=O)O)N)O)(O)=O	95.432	C6H11NO5	177.063724	-4.7245	-0.07	6	4	120.85	1.8494
G3	KRDJZIDMBBHZEW	C(CC(C(C(C(O)=O)O)N)O)=O	63.3581	C6H11NO5	177.063724	-4.8105	-0.126	6	4	120.85	-0.30581
G3	IBWPIKAXLJRFPW	C(CC(C(C(C=O)O)N)O)(O)=O	38.8215	C6H11NO5	177.063724	-4.8105	-0.126	6	4	120.85	-0.56403
G3	MLDBXFQIDVIWHU	C(C(C(CO)N)O)(O)=O	59.8385	C4H9NO4	135.053159	-4.4852	0.23	5	4	103.78	-2.0875
G3	BNAZJFATMQJGAY	C(C(CC(C(CO)O)N)=O)(O)=O	64.4748	C6H11NO5	177.063724	-4.6294	0.038	6	4	120.85	-10.575
G3	LICLJEIEWBVVBW	C(CC(C(C(CO)N)O)=O)(O)=O	29.1436	C6H11NO5	177.063724	-4.6294	0.038	6	4	120.85	-6.9986
G3	JGGFTKRBBQFELA	C(C(C(CC(CO)N)=O)O)(O)=O	44.9952	C6H11NO5	177.063724	-4.6294	0.038	6	4	120.85	-6.3317
G3	XJIYOKDVFWLEER	C(CC(C(O)=O)N)(C(CO)O)=O	58.2293	C6H11NO5	177.063724	-4.6294	0.038	6	4	120.85	-11.706
G3	MJWHBHSKZKWMJW	C(CC(C(O)=O)O)(C(CN)O)=O	40.8501	C6H11NO5	177.063724	-4.6294	0.038	6	4	120.85	0.57525
G3	HNMHLILCEAQRRR	C(C(C(C(CCO)=O)O)N)(O)=O	53.8437	C6H11NO5	177.063724	-4.6294	0.038	6	4	120.85	-6.723
G3	ZSBSOESHMQYYNV	C(C(C(C(O)=O)O)O)(CCN)=O	38.6616	C6H11NO5	177.063724	-4.6294	0.038	6	4	120.85	1.8446
G3	ZDKZWFNWPLHVQY	C(CC(C(C(C(O)=O)O)O)N)=O	50.3081	C6H11NO5	177.063724	-4.8105	-0.126	6	4	120.85	-0.051829
G3	MYHNPRAOJAXAJF	C(CC(C(C(C=O)O)O)N)(O)=O	44.507	C6H11NO5	177.063724	-4.8105	-0.126	6	4	120.85	-1.2962
G3	VESSXFWKXKVRBE	C1(C(CC(C1(CO)O)O)N)=O	114.122	C6H11NO4	161.068809	-2.5812	-0.013	5	4	103.78	-2.4889
G3	PNTIHRSZEYVMAO	C(C1(C(C(CC1O)N)O)O)=O	99.6711	C6H11NO4	161.068809	-2.9372	-0.177	5	4	103.78	-0.94712
G3	DSQBFMUEPAPLJR	C1(CC(C(C1(CO)N)O)O)=O	95.0612	C6H11NO4	161.068809	-2.5812	-0.013	5	4	103.78	-0.48667
G3	BGOWUKBTGKIISB	C(C1(C(CC(C1N)O)O)O)=O	99.6985	C6H11NO4	161.068809	-2.9372	-0.177	5	4	103.78	-1.2093
G3	CZNQVPXDOMKNRZ	C1(CC(C(C1(CO)O)O)N)=O	93.6038	C6H11NO4	161.068809	-2.5812	-0.013	5	4	103.78	1.6124
G3	PIECNFZMEOAFDX	C1(CC(C(C1(CN)O)O)O)=O	98.0901	C6H11NO4	161.068809	-2.5812	-0.013	5	4	103.78	1.6549
G3	BCMSYLLAQDMXKN	C(C(CO)(C(CO)(CN)O)O)=O	104.578	C6H13NO5	179.079374	-3.7133	0.793	6	5	124.01	-2.671
G3	MMZWUQKSIXGQLM	C(C(CO)(C(CN)O)O)=O	82.3655	C5H11NO4	149.068809	-3.1672	0.395	5	4	103.78	-2.6205
G3	TZFDZVMGBCIULC	C(C(C=O)(C(CO)(CN)O)O)=O	100.906	C6H11NO5	177.063724	-3.9256	0.578	6	4	120.85	-2.671
G3	BAZNXRDYVGWQMJ	C(C(C(C)=O)(C(CN)O)O)=O	68.7163	C6H11NO4	161.068809	-2.8391	-0.034	5	3	100.62	-1.115
G3	PTAKHBNZXUQICD	C(CN)(C(CO)(C(C=O)O)O)=O	113.34	C6H11NO5	177.063724	-3.7658	0.473	6	4	120.85	-1.7096
G3	LVUYKJPIQOSMEO	C(C(C(CO)N)(C(C=O)O)O)=O	107.751	C6H11NO5	177.063724	-3.9469	0.309	6	4	120.85	-5.9087
G3	RCROJAUVTJIVBJ	C(C)(C(CO)(C(CN)O)O)=O	90.7873	C6H13NO4	163.084459	-2.6268	0.181	5	4	103.78	1.144
G3	SOHAKCGLYBHNOI	C(CN)(C(CO)(CO)O)=O	102.139	C5H11NO4	149.068809	-2.9861	0.559	5	4	103.78	-0.92885
G3	JEWROQQYJFAKMC	C(C(CO)(C(CO)N)O)=O	95.5662	C5H11NO4	149.068809	-3.1672	0.395	5	4	103.78	-6.0283
G3	CJILUOFXEWSEGK	C(C(C=O)(C(CN)O)O)=O	60.2274	C5H9NO4	147.053159	-3.3795	0.18	5	3	100.62	-2.4379
G3	MDRZDIUOUABHGE	C(C(C(CN)O)(C(C=O)O)O)=O	97.7877	C6H11NO5	177.063724	-3.9469	0.309	6	4	120.85	-2.4379
G3	LXEQBUDYXACQMF	C(CN)(C(CO)(C(C)O)O)=O	103.249	C6H13NO4	163.084459	-2.6268	0.181	5	4	103.78	0.42398
G3	ZVWOARHSYMVKBY	C(C(C(C)O)(C(CO)N)O)=O	95.2557	C6H13NO4	163.084459	-2.8079	0.017	5	4	103.78	-6.1632
G3	MXJGUMSNHVOHEF	C(CO)(C(CO)(C(CN)O)O)=O	105.332	C6H13NO5	179.079374	-3.5535	0.688	6	5	124.01	1.6281
G3	OCBNLNPQANMTKT	C(CN)(C(CO)(C(CN)O)O)=O	133.495	C6H14N2O4	178.095358	-3.9513	0.612	6	5	129.8	0.52723
G3	RASQNAXRXNXRFZ	C(C(C(CN)O)(C(CO)N)O)=O	131.071	C6H14N2O4	178.095358	-4.1324	0.448	6	5	129.8	-5.9871
G3	CSUKPWGXJYCOEK	C(CN)(C(CO)(C(CO)O)O)=O	127.545	C6H13NO5	179.079374	-3.5535	0.688	6	5	124.01	0.52888
G3	GGVIZMXAHBFYNO	C(C(C(CO)O)(C(CO)N)O)=O	128.072	C6H13NO5	179.079374	-3.7346	0.524	6	5	124.01	-5.8995
G3	MGKXNCNVFOFGIA	C(C(C(CO)O)(C(CN)O)O)=O	113.188	C6H13NO5	179.079374	-3.7346	0.524	6	5	124.01	-2.5821
G3	WZLCHESQDPHYHX	C(C1(CC(C(C1O)O)O)N)=O	99.8835	C6H11NO4	161.068809	-2.9372	-0.177	5	4	103.78	-2.6271
G3	NZNCMSWLVUHPDB	C1(C(C(C(C1(C)N)O)O)O)=O	541.824	C6H11NO4	161.068809	-2.5066	-0.121	5	4	103.78	0.97333
G3	BWLQJHQXPIOMJA	C(C(C(CO)(CN)O)O)(O)=O	70.5086	C5H11NO5	165.063724	-5.0313	0.628	6	5	124.01	1.2765
