Index	Reagents	Products	Rule	Energy Change
7303_0	['C(CC=C)=O', 'C(CO)(C(CO)O)=O']	['C(C(C=C)C(CO)(C(CO)O)O)=O']	Aldol Condensation	1.02
7304_0	['C(CC=C)=O', 'C(CO)(C(CO)O)=O']	['C(C(C(CC=C)O)O)(C(CO)O)=O']	Aldol Condensation	-10.35
7304_1	['C(CC=C)=O', 'C(CO)(C(CO)O)=O']	['C(C(C(CC=C)O)O)(C(CO)O)=O']	Knoevenagel H	-10.35
7306_0	['C(CC=C)=O', 'C(C(C=C)CO)=O']	['C(C(C=C)C(C(C=C)CO)O)=O']	Aldol Condensation	-3.62
7308_0	['C(CC=C)=O', 'C(C(C(C=O)=O)=O)=O']	['C(C(C=C)C(C=O)(C(C=O)=O)O)=O']	Aldol Condensation	1.02
7310_0	['C(CC=C)=O', 'C(C(C(C=O)=O)=O)=O']	['C(C(C=C)C(C(C(C=O)=O)=O)O)=O']	Aldol Condensation	-3.62
7312_0	['C(CC=C)=O', 'C(C(C)=O)(CCO)=O']	['C(C(C=C)C(C(C)=O)(CCO)O)=O']	Aldol Condensation	1.02
7314_0	['C(CC=C)=O', 'C(C(C)=O)(CCO)=O']	['C(C(C=C)C(C(CCO)=O)(C)O)=O']	Aldol Condensation	1.02
7316_0	['C(CC=C)=O', 'C(C(C)=O)(CCO)=O']	['C(CC(C(C(C(C)=O)=O)CO)O)=C']	Aldol Condensation	-3.62
7316_1	['C(CC=C)=O', 'C(C(C)=O)(CCO)=O']	['C(CC(C(C(C(C)=O)=O)CO)O)=C']	Knoevenagel C	-3.62
7318_0	['C(CC=C)=O', 'C(C(C)=O)(CCO)=O']	['C=CCC(CC(C(CCO)=O)=O)O']	Aldol Condensation	-5.96
7320_0	['C(CC=C)=O', 'C(C(CO)=O)(CO)=O']	['C(C(C=C)C(C(CO)=O)(CO)O)=O']	Aldol Condensation	1.02
7322_0	['C(CC=C)=O', 'C(C(CO)=O)(CO)=O']	['C(CC(C(C(C(CO)=O)=O)O)O)=C']	Aldol Condensation	-10.35
7322_1	['C(CC=C)=O', 'C(C(CO)=O)(CO)=O']	['C(CC(C(C(C(CO)=O)=O)O)O)=C']	Knoevenagel H	-10.35
7324_0	['C(CC=C)=O', 'C(C(C(C)O)=O)=O']	['C(C(C=C)C(C(C(C)O)=O)O)=O']	Aldol Condensation	-3.62
7326_0	['C(CC=C)=O', 'C(C(C(C)O)=O)=O']	['C(C(C=C)C(C=O)(C(C)O)O)=O']	Aldol Condensation	1.02
7328_0	['C(CC=C)=O', 'C(C(C(O)=O)=O)=O']	['C(C(C=O)(C(C=O)C=C)O)(O)=O']	Aldol Condensation	1.02
7330_0	['C(CC=C)=O', 'C(C(C(O)=O)=O)=O']	['C(C(C=C)C(C(C(O)=O)=O)O)=O']	Aldol Condensation	-3.62
7332_0	['C(CC=C)=O', 'C(C(C)=O)=O']	['C(C(C=C)C(C(C)=O)O)=O']	Aldol Condensation	-1.98
7334_0	['C(CC=C)=O', 'C(C(C)=O)=O']	['C(C(C=C)C(C=O)(C)O)=O']	Aldol Condensation	2.67
7336_0	['C(CC=C)=O', 'C(C(C)=O)=O']	['C=CCC(CC(C=O)=O)O']	Aldol Condensation	-4.31
7338_0	['C(CC=C)=O', 'C(C(C(C)=O)=O)=O']	['C(C(C=C)C(C(C(C)=O)=O)O)=O']	Aldol Condensation	-3.62
7340_0	['C(CC=C)=O', 'C(C(C(C)=O)=O)=O']	['C(C(C=C)C(C(C=O)=O)(C)O)=O']	Aldol Condensation	1.02
7342_0	['C(CC=C)=O', 'C(C(C(C)=O)=O)=O']	['C(C(C=C)C(C=O)(C(C)=O)O)=O']	Aldol Condensation	1.02
7344_0	['C(CC=C)=O', 'C(C(C(C)=O)=O)=O']	['C=CCC(CC(C(C=O)=O)=O)O']	Aldol Condensation	-5.96
7346_0	['C(CC=C)=O', 'C(C(C=O)=O)=O']	['C(C(C=C)C(C(C=O)=O)O)=O']	Aldol Condensation	-3.62
7348_0	['C(CC=C)=O', 'C(C(C=O)=O)=O']	['C(C(C=C)C(C=O)(C=O)O)=O']	Aldol Condensation	1.02
7350_0	['C(CC=C)=O', 'C=CC(C(CO)=O)=O']	['C(C(C=C)C(C(CO)=O)(C=C)O)=O']	Aldol Condensation	1.02
7352_0	['C(CC=C)=O', 'C=CC(C(CO)=O)=O']	['C(C(C=C)C(C(C=C)=O)(CO)O)=O']	Aldol Condensation	1.02
7354_0	['C(CC=C)=O', 'C=CC(C(CO)=O)=O']	['C(CC(C(C(C(C=C)=O)=O)O)O)=C']	Aldol Condensation	-10.35
7354_1	['C(CC=C)=O', 'C=CC(C(CO)=O)=O']	['C(CC(C(C(C(C=C)=O)=O)O)O)=C']	Knoevenagel H	-10.35
7356_0	['C(CC=C)=O', 'C(C(CC(C)O)O)=O']	['C(C(C=C)C(C(CC(C)O)O)O)=O']	Aldol Condensation	-3.62
7358_0	['C(CC=C)=O', 'C(CC(C=O)O)(O)=O']	['C(C(C=C)C(C(CC(O)=O)O)O)=O']	Aldol Condensation	-3.62
7360_0	['C(CC=C)=O', 'C(C(C(CO)=O)O)=O']	['C(C(C=C)C(C(C(CO)=O)O)O)=O']	Aldol Condensation	-3.62
7362_0	['C(CC=C)=O', 'C(C(C(CO)=O)O)=O']	['C(C(C=C)C(CO)(C(C=O)O)O)=O']	Aldol Condensation	1.02
7364_0	['C(CC=C)=O', 'C(C(C(CO)=O)O)=O']	['C(C(C(C(C(CC=C)O)O)=O)O)=O']	Aldol Condensation	-10.35
7364_1	['C(CC=C)=O', 'C(C(C(CO)=O)O)=O']	['C(C(C(C(C(CC=C)O)O)=O)O)=O']	Knoevenagel H	-10.35
7366_0	['C(CC=C)=O', 'C(C(C=O)(CO)O)=O']	['C(C(C=C)C(C(C=O)(CO)O)O)=O']	Aldol Condensation	-3.62
7368_0	['C(CC=C)=O', 'C(C(CO)O)=O']	['C(C(C=C)C(C(CO)O)O)=O']	Aldol Condensation	-3.62
7370_0	['C(CC=C)=O', 'C(CO)=O']	['C(C(C=C)C(CO)O)=O']	Aldol Condensation	-6.64
7372_0	['C(CC=C)=O', 'C(CO)=O']	['C(C(C(CC=C)O)O)=O']	Aldol Condensation	-13.37
7372_1	['C(CC=C)=O', 'C(CO)=O']	['C(C(C(CC=C)O)O)=O']	Knoevenagel H	-13.37
7374_0	['C(CC=C)=O', 'C(C(C)O)=O']	['C(C(C=C)C(C(C)O)O)=O']	Aldol Condensation	-3.62
7376_0	['C(CC=C)=O', 'C(C(O)=O)=O']	['C(C(C=C)C(C(O)=O)O)=O']	Aldol Condensation	-7.37
7378_0	['C(CC=C)=O', 'C(C(CO)=O)(C)=O']	['C(C(C=C)C(C(CO)=O)(C)O)=O']	Aldol Condensation	1.02
7380_0	['C(CC=C)=O', 'C(C(CO)=O)(C)=O']	['C(C(C=C)C(C(C)=O)(CO)O)=O']	Aldol Condensation	1.02
7382_0	['C(CC=C)=O', 'C(C(CO)=O)(C)=O']	['C(CC(CC(C(CO)=O)=O)O)=C']	Aldol Condensation	-5.96
7384_0	['C(CC=C)=O', 'C(C(CO)=O)(C)=O']	['C(CC(C(C(C(C)=O)=O)O)O)=C']	Aldol Condensation	-10.35
7384_1	['C(CC=C)=O', 'C(C(CO)=O)(C)=O']	['C(CC(C(C(C(C)=O)=O)O)O)=C']	Knoevenagel H	-10.35
7386_0	['C(CC=C)=O', 'C(CC(C)=O)(O)=O']	['C(C(C=C)C(C)(CC(O)=O)O)=O']	Aldol Condensation	23.75
7388_0	['C(CC=C)=O', 'C(CC(C)=O)(O)=O']	['C(C(C(C)=O)C(CC=C)O)(O)=O']	Aldol Condensation	19.1
7388_1	['C(CC=C)=O', 'C(CC(C)=O)(O)=O']	['C(C(C(C)=O)C(CC=C)O)(O)=O']	Knoevenagel C	19.1
7390_0	['C(CC=C)=O', 'C(CC(C)=O)(O)=O']	['C(CC(CC(CC=C)O)=O)(O)=O']	Aldol Condensation	16.77
7392_0	['C(CC=C)=O', 'C(C)(CCO)=O']	['C(C(C=C)C(C)(CCO)O)=O']	Aldol Condensation	1.02
7394_0	['C(CC=C)=O', 'C(C)(CCO)=O']	['C(C)(C(CO)C(CC=C)O)=O']	Aldol Condensation	-3.62
7394_1	['C(CC=C)=O', 'C(C)(CCO)=O']	['C(C)(C(CO)C(CC=C)O)=O']	Knoevenagel C	-3.62
7396_0	['C(CC=C)=O', 'C(C)(CCO)=O']	['C(CCO)(CC(CC=C)O)=O']	Aldol Condensation	-5.96
7398_0	['C(CC=C)=O', 'C(C)(CO)=O']	['C(C(C=C)C(C)(CO)O)=O']	Aldol Condensation	1.02
7400_0	['C(CC=C)=O', 'C(C)(CO)=O']	['C(CO)(CC(CC=C)O)=O']	Aldol Condensation	-5.96
7402_0	['C(CC=C)=O', 'C(C)(CO)=O']	['C(C)(C(C(CC=C)O)O)=O']	Aldol Condensation	-10.35
7402_1	['C(CC=C)=O', 'C(C)(CO)=O']	['C(C)(C(C(CC=C)O)O)=O']	Knoevenagel H	-10.35
7404_0	['C(CC=C)=O', 'C=C(C=O)C(O)=O']	['C(C(C=C)C(C(C(O)=O)=C)O)=O']	Aldol Condensation	-3.62
7406_0	['C(CC=C)=O', 'C(CC(C=O)=O)=O']	['C(C(C=C)C(C(CC=O)=O)O)=O']	Aldol Condensation	-8.26
7408_0	['C(CC=C)=O', 'C(CC(C=O)=O)=O']	['C(C(C=C)C(C=O)(CC=O)O)=O']	Aldol Condensation	9.21
7410_0	['C(CC=C)=O', 'C(CC(C=O)=O)=O']	['C(C(C=C)C(CC(C=O)=O)O)=O']	Aldol Condensation	4.57
7412_0	['C(CC=C)=O', 'C(CC(C=O)=O)=O']	['C(C(C(C=O)=O)C(CC=C)O)=O']	Aldol Condensation	-6.87
7412_1	['C(CC=C)=O', 'C(CC(C=O)=O)=O']	['C(C(C(C=O)=O)C(CC=C)O)=O']	Knoevenagel C	-6.87
7414_0	['C(CC=C)=O', 'C(C(C=O)CC=O)=O']	['C(C(C=C)C(CC(C=O)C=O)O)=O']	Aldol Condensation	-3.62
7416_0	['C(CC=C)=O', 'C(C(C=O)CC=O)=O']	['C(C(C(C(C=O)C=C)O)CC=O)=O']	Aldol Condensation	-3.62
7418_0	['C(CC=C)=O', 'C(C(C=O)CC=O)=O']	['C(C(C=O)C(C=O)C(CC=C)O)=O']	Aldol Condensation	-3.62
7420_0	['C(CC=C)=O', 'C(C)(CC(C=O)=O)=O']	['C(C(C=C)C(C)(CC(C=O)=O)O)=O']	Aldol Condensation	9.21
7422_0	['C(CC=C)=O', 'C(C)(CC(C=O)=O)=O']	['C(C(C=C)C(C(CC(C)=O)=O)O)=O']	Aldol Condensation	-3.62
7424_0	['C(CC=C)=O', 'C(C)(CC(C=O)=O)=O']	['C(C(C=C)C(C=O)(CC(C)=O)O)=O']	Aldol Condensation	9.21
7426_0	['C(CC=C)=O', 'C(C)(CC(C=O)=O)=O']	['C(CC(CC=C)O)(CC(C=O)=O)=O']	Aldol Condensation	-5.96
7428_0	['C(CC=C)=O', 'C(C)(CC(C=O)=O)=O']	['C(C)(C(C(C=O)=O)C(CC=C)O)=O']	Aldol Condensation	-6.87
7428_1	['C(CC=C)=O', 'C(C)(CC(C=O)=O)=O']	['C(C)(C(C(C=O)=O)C(CC=C)O)=O']	Knoevenagel C	-6.87
7430_0	['C(CC=C)=O', 'C(C(C(CC)=O)=O)=O']	['C(C(C=C)C(C(C=O)=O)(CC)O)=O']	Aldol Condensation	1.02
7432_0	['C(CC=C)=O', 'C(C(C(CC)=O)=O)=O']	['C(C(C=C)C(C(C(CC)=O)=O)O)=O']	Aldol Condensation	-3.62
7434_0	['C(CC=C)=O', 'C(C(C(CC)=O)=O)=O']	['C(C(C=C)C(C=O)(C(CC)=O)O)=O']	Aldol Condensation	1.02
7436_0	['C(CC=C)=O', 'C(C(C(CC)=O)=O)=O']	['C=CCC(C(C(C(C=O)=O)=O)C)O']	Aldol Condensation	-3.62
7438_0	['C(CC=C)=O', 'C(C(O)=O)(CC)=O']	['C(C(C=C)C(C(O)=O)(CC)O)=O']	Aldol Condensation	4.15
7440_0	['C(CC=C)=O', 'C(C(O)=O)(CC)=O']	['C=CCC(C(C(C(O)=O)=O)C)O']	Aldol Condensation	-0.5
7442_0	['C(CC=C)=O', 'C(C)(C(C)O)=O']	['C(C(C=C)C(C)(C(C)O)O)=O']	Aldol Condensation	1.02
7444_0	['C(CC=C)=O', 'C(C)(C(C)O)=O']	['C(C(C)O)(CC(CC=C)O)=O']	Aldol Condensation	-5.96
7446_0	['C(CC=C)=O', 'C(CO)(CC)=O']	['C(C(C=C)C(CO)(CC)O)=O']	Aldol Condensation	1.02
7448_0	['C(CC=C)=O', 'C(CO)(CC)=O']	['C(C(C(CC=C)O)O)(CC)=O']	Aldol Condensation	-10.35
7448_1	['C(CC=C)=O', 'C(CO)(CC)=O']	['C(C(C(CC=C)O)O)(CC)=O']	Knoevenagel H	-10.35
7450_0	['C(CC=C)=O', 'C(CO)(CC)=O']	['C(CO)(C(C)C(CC=C)O)=O']	Aldol Condensation	-3.62
7452_0	['C(CC=C)=O', 'C(C)=C(C=O)CO']	['C(C(C=C)C(C(CO)=CC)O)=O']	Aldol Condensation	-3.62
7454_0	['C(CC=C)=O', 'C=C(C=O)C(C)O']	['C(C(C=C)C(C(C(C)O)=C)O)=O']	Aldol Condensation	-3.62
7456_0	['C(CC=C)=O', 'C(CC(C)O)=CC=O']	['C(C(C=C)C(C=CCC(C)O)O)=O']	Aldol Condensation	-3.62
7458_0	['C(CC=C)=O', 'C(CC=CC(C)O)=O']	['C(C(C=C)C(CC=CC(C)O)O)=O']	Aldol Condensation	-3.62
7460_0	['C(CC=C)=O', 'C(CC=CC(C)O)=O']	['C(C(C=CC(C)O)C(CC=C)O)=O']	Aldol Condensation	-3.62
7462_0	['C(CC=C)=O', 'C(C)=C(C=O)C(C)O']	['C(C(C=C)C(C(C(C)O)=CC)O)=O']	Aldol Condensation	-3.62
7464_0	['C(CC=C)=O', 'C(CC=CC=O)(O)=O']	['C(C(C=C)C(C=CCC(O)=O)O)=O']	Aldol Condensation	-3.62
7466_0	['C(CC=C)=O', 'C(CC=CC(O)=O)=O']	['C(C(C=C)C(CC=CC(O)=O)O)=O']	Aldol Condensation	-3.62
7468_0	['C(CC=C)=O', 'C(CC=CC(O)=O)=O']	['C(C(C=CC(O)=O)C(CC=C)O)=O']	Aldol Condensation	-3.62
7470_0	['C(CC=C)=O', 'C(C)=C(C=O)C(O)=O']	['C(C(C=C)C(C(C(O)=O)=CC)O)=O']	Aldol Condensation	-3.62
7472_0	['C(CC=C)=O', 'C(C=CC(CO)=O)=O']	['C(C(C=C)C(C=CC(CO)=O)O)=O']	Aldol Condensation	-3.62
7474_0	['C(CC=C)=O', 'C(C=CC(CO)=O)=O']	['C(C(C=C)C(C=CC=O)(CO)O)=O']	Aldol Condensation	1.02
7476_0	['C(CC=C)=O', 'C(C=CC(CO)=O)=O']	['C(CC(C(C(C=CC=O)=O)O)O)=C']	Aldol Condensation	-10.35
7476_1	['C(CC=C)=O', 'C(C=CC(CO)=O)=O']	['C(CC(C(C(C=CC=O)=O)O)O)=C']	Knoevenagel H	-10.35
7478_0	['C(CC=C)=O', 'C(C(CO)=CC=O)=O']	['C(C(C=C)C(C=C(C=O)CO)O)=O']	Aldol Condensation	-3.62
7480_0	['C(CC=C)=O', 'C(C(CO)=CC=O)=O']	['C(C(C=C)C(C(CO)=CC=O)O)=O']	Aldol Condensation	-3.62
7482_0	['C(CC=C)=O', 'C=CC(C(C=O)=O)O']	['C(C(C=C)C(C(C(C=C)O)=O)O)=O']	Aldol Condensation	39.49
7484_0	['C(CC=C)=O', 'C=CC(C(C=O)=O)O']	['C(C(C=C)C(C=O)(C(C=C)O)O)=O']	Aldol Condensation	44.13
7486_0	['C(CC=C)=O', 'C=CC=O']	['C(C(C=C)C(C=C)O)=O']	Aldol Condensation	-3.62
7488_0	['C(CC=C)=O', 'C=CC(C(O)=O)=O']	['C(C(C=C)C(C(O)=O)(C=C)O)=O']	Aldol Condensation	1.02
7490_0	['C(CC=C)=O', 'C=C(C(O)=O)C(C)=O']	['C(C(C=C)C(C(C(O)=O)=C)(C)O)=O']	Aldol Condensation	1.02
7492_0	['C(CC=C)=O', 'C=C(C(O)=O)C(C)=O']	['C=CCC(CC(C(C(O)=O)=C)=O)O']	Aldol Condensation	-5.96
7494_0	['C(CC=C)=O', 'C(C(CC)O)=O']	['C(C(C=C)C(C(CC)O)O)=O']	Aldol Condensation	-3.62
7496_0	['C(CC=C)=O', 'C(CCCO)=O']	['C(C(C=C)C(CCCO)O)=O']	Aldol Condensation	-3.62
7498_0	['C(CC=C)=O', 'C(CCCO)=O']	['C(C(C(CC=C)O)CCO)=O']	Aldol Condensation	-3.62
7500_0	['C(CC=C)=O', 'C1(C(O)OCC1O)=O']	['C(C(C=C)C1(C(O)OCC1O)O)=O']	Aldol Condensation	14.96
7502_0	['C(CC=C)=O', 'C1(C(OCC1)=O)=O']	['C(C(C=C)C1(C(OCC1)=O)O)=O']	Aldol Condensation	14.96
7504_0	['C(CC=C)=O', 'C1(C(OCC1)=O)=O']	['C=CCC(C1C(C(OC1)=O)=O)O']	Aldol Condensation	-10.2
7504_1	['C(CC=C)=O', 'C1(C(OCC1)=O)=O']	['C=CCC(C1C(C(OC1)=O)=O)O']	Knoevenagel C	-10.2
7506_0	['C(CC=C)=O', 'C1(C(C(CO1)=O)=O)=O']	['C(C(C=C)C1(C(OCC1=O)=O)O)=O']	Aldol Condensation	14.96
7508_0	['C(CC=C)=O', 'C1(C(C(CO1)=O)=O)=O']	['C(C(C=C)C1(C(C(OC1)=O)=O)O)=O']	Aldol Condensation	14.96
7510_0	['C(CC=C)=O', 'C1(C(C(CO1)=O)=O)=O']	['C(CC(C1C(C(C(O1)=O)=O)=O)O)=C']	Aldol Condensation	-10.2
7510_1	['C(CC=C)=O', 'C1(C(C(CO1)=O)=O)=O']	['C(CC(C1C(C(C(O1)=O)=O)=O)O)=C']	Knoevenagel H	-10.2
7512_0	['C(CC=C)=O', 'C(CC(C)CO)=O']	['C(C(C=C)C(CC(C)CO)O)=O']	Aldol Condensation	-3.62
7514_0	['C(CC=C)=O', 'C(CC(C)CO)=O']	['C(C(C(CC=C)O)C(C)CO)=O']	Aldol Condensation	-3.62
7516_0	['C(CC=C)=O', 'C(CC(C)CCO)=O']	['C(C(C=C)C(CC(C)CCO)O)=O']	Aldol Condensation	-3.62
7518_0	['C(CC=C)=O', 'C(CC(C)CCO)=O']	['C(C(C(CC=C)O)C(C)CCO)=O']	Aldol Condensation	-3.62
7520_0	['C(CC=C)=O', 'C(CC(C)C(C)O)=O']	['C(C(C=C)C(CC(C)C(C)O)O)=O']	Aldol Condensation	-3.62
7522_0	['C(CC=C)=O', 'C(CC(C)C(C)O)=O']	['C(C(C(CC=C)O)C(C)C(C)O)=O']	Aldol Condensation	-3.62
7524_0	['C(CC=C)=O', 'C(CC(C)CC=O)=O']	['C(C(C=C)C(CC(C)CC=O)O)=O']	Aldol Condensation	-3.62
7526_0	['C(CC=C)=O', 'C(CC(C)CC=O)=O']	['C(C(C(CC=C)O)C(C)CC=O)=O']	Aldol Condensation	-3.62
7528_0	['C(C)=CC(C(O)=O)=O', 'C(C(C)=O)=O']	['C(C(C=CC)(CC(C=O)=O)O)(O)=O']	Aldol Condensation	0.33
7530_0	['C(C)=CC(C(O)=O)=O', 'C(CO)=O']	['C(C(C=CC)(C(C=O)O)O)(O)=O']	Aldol Condensation	-8.73
7530_1	['C(C)=CC(C(O)=O)=O', 'C(CO)=O']	['C(C(C=CC)(C(C=O)O)O)(O)=O']	Knoevenagel H	-8.73
7532_0	['C(C)=CC(C(O)=O)=O', 'C(C)(CO)=O']	['C(C(C=CC)(CC(CO)=O)O)(O)=O']	Aldol Condensation	-1.31
7534_0	['C(C)=CC(C(O)=O)=O', 'C(C)(CO)=O']	['C(C(C=CC)(C(C(C)=O)O)O)(O)=O']	Aldol Condensation	-5.7
7534_1	['C(C)=CC(C(O)=O)=O', 'C(C)(CO)=O']	['C(C(C=CC)(C(C(C)=O)O)O)(O)=O']	Knoevenagel H	-5.7
7536_0	['C=CCC(C(O)=O)=O', 'C(C(C)=O)=O']	['C(C)(C(C(C=C)C(C(O)=O)=O)O)=O']	Aldol Condensation	-5.23
7538_0	['C=CCC(C(O)=O)=O', 'C(C(C)=O)=O']	['C(C(C)(C(C=C)C(C(O)=O)=O)O)=O']	Aldol Condensation	-0.59
7540_0	['C=CCC(C(O)=O)=O', 'C(C(C)=O)=O']	['C(C(CC(C=O)=O)(CC=C)O)(O)=O']	Aldol Condensation	2.86
7542_0	['C=CCC(C(O)=O)=O', 'C(CO)=O']	['C=CC(C(C(O)=O)=O)C(CO)O']	Aldol Condensation	-9.9
7544_0	['C=CCC(C(O)=O)=O', 'C(CO)=O']	['C(C(CC=C)(C(C=O)O)O)(O)=O']	Aldol Condensation	-6.2
7544_1	['C=CCC(C(O)=O)=O', 'C(CO)=O']	['C(C(CC=C)(C(C=O)O)O)(O)=O']	Knoevenagel H	-6.2
7546_0	['C=CCC(C(O)=O)=O', 'C(C(C)O)=O']	['C=CC(C(C(O)=O)=O)C(C(C)O)O']	Aldol Condensation	-6.87
7548_0	['C=CCC(C(O)=O)=O', 'C(C(O)=O)=O']	['C(C(C(C=C)C(C(O)=O)=O)O)(O)=O']	Aldol Condensation	-10.62
7550_0	['C=CCC(C(O)=O)=O', 'C(C)(CO)=O']	['C=CC(C(C(O)=O)=O)C(C)(CO)O']	Aldol Condensation	-2.23
7552_0	['C=CCC(C(O)=O)=O', 'C(C)(CO)=O']	['C(C(CC=C)(CC(CO)=O)O)(O)=O']	Aldol Condensation	1.21
7554_0	['C=CCC(C(O)=O)=O', 'C(C)(CO)=O']	['C(C(CC=C)(C(C(C)=O)O)O)(O)=O']	Aldol Condensation	-3.18
7554_1	['C=CCC(C(O)=O)=O', 'C(C)(CO)=O']	['C(C(CC=C)(C(C(C)=O)O)O)(O)=O']	Knoevenagel H	-3.18
7556_0	['C=CCC(C(O)=O)=O', 'C=CC=O']	['C=CC(C(C(O)=O)=O)C(C=C)O']	Aldol Condensation	-6.87
7558_0	['C(CC(C(O)=O)=C)=O', 'C(C(C)=O)=O']	['C(C(C(C(O)=O)=C)C(C(C)=O)O)=O']	Aldol Condensation	-1.98
7560_0	['C(CC(C(O)=O)=C)=O', 'C(C(C)=O)=O']	['C(C(C(C(O)=O)=C)C(C=O)(C)O)=O']	Aldol Condensation	2.67
7562_0	['C(CC(C(O)=O)=C)=O', 'C(C(C)=O)=O']	['C=C(C(O)=O)CC(CC(C=O)=O)O']	Aldol Condensation	-4.31
7564_0	['C(CC(C(O)=O)=C)=O', 'C(CO)=O']	['C(C(C(C(O)=O)=C)C(CO)O)=O']	Aldol Condensation	-6.64
7566_0	['C(CC(C(O)=O)=C)=O', 'C(CO)=O']	['C(C(C(CC(C(O)=O)=C)O)O)=O']	Aldol Condensation	-13.37
7566_1	['C(CC(C(O)=O)=C)=O', 'C(CO)=O']	['C(C(C(CC(C(O)=O)=C)O)O)=O']	Knoevenagel H	-13.37
7568_0	['C(CC(C(O)=O)=C)=O', 'C(C(C)O)=O']	['C(C(C(C(O)=O)=C)C(C(C)O)O)=O']	Aldol Condensation	-3.62
7570_0	['C(CC(C(O)=O)=C)=O', 'C(C(O)=O)=O']	['C(C(C(C(O)=O)=C)C(C(O)=O)O)=O']	Aldol Condensation	-7.37
7572_0	['C(CC(C(O)=O)=C)=O', 'C(C)(CO)=O']	['C(C(C(C(O)=O)=C)C(C)(CO)O)=O']	Aldol Condensation	1.02
7574_0	['C(CC(C(O)=O)=C)=O', 'C(C)(CO)=O']	['C(CO)(CC(CC(C(O)=O)=C)O)=O']	Aldol Condensation	-5.96
7576_0	['C(CC(C(O)=O)=C)=O', 'C(C)(CO)=O']	['C(C)(C(C(CC(C(O)=O)=C)O)O)=O']	Aldol Condensation	-10.35
7576_1	['C(CC(C(O)=O)=C)=O', 'C(C)(CO)=O']	['C(C)(C(C(CC(C(O)=O)=C)O)O)=O']	Knoevenagel H	-10.35
7578_0	['C(CC(C(O)=O)=C)=O', 'C=CC=O']	['C(C(C(C(O)=O)=C)C(C=C)O)=O']	Aldol Condensation	-3.62
7580_0	['C(C=C(C(O)=O)C)=O', 'C(C(C)=O)=O']	['C(C(CC(C=O)=O)O)=C(C(O)=O)C']	Aldol Condensation	-4.31
7582_0	['C(C=C(C(O)=O)C)=O', 'C(CO)=O']	['C(C(C(C=C(C(O)=O)C)O)O)=O']	Aldol Condensation	-13.37
7582_1	['C(C=C(C(O)=O)C)=O', 'C(CO)=O']	['C(C(C(C=C(C(O)=O)C)O)O)=O']	Knoevenagel H	-13.37
7584_0	['C(C=C(C(O)=O)C)=O', 'C(C)(CO)=O']	['C(CO)(CC(C=C(C(O)=O)C)O)=O']	Aldol Condensation	-5.96
7586_0	['C(C=C(C(O)=O)C)=O', 'C(C)(CO)=O']	['C(C)(C(C(C=C(C(O)=O)C)O)O)=O']	Aldol Condensation	-10.35
7586_1	['C(C=C(C(O)=O)C)=O', 'C(C)(CO)=O']	['C(C)(C(C(C=C(C(O)=O)C)O)O)=O']	Knoevenagel H	-10.35
7588_0	['C=C1C(OC(C(C1)=O)=O)=O', 'C=CC=O']	['C=CC(C1C(C(OC(C1=C)=O)=O)=O)O']	Aldol Condensation	-10.2
7590_0	['C1(C(OC(C)C1)=O)=O', 'C(C(C)=O)=O']	['C(C(C1C(C(OC1C)=O)=O)O)(C)=O']	Aldol Condensation	-8.55
7590_1	['C1(C(OC(C)C1)=O)=O', 'C(C(C)=O)=O']	['C(C(C1C(C(OC1C)=O)=O)O)(C)=O']	Knoevenagel C	-8.55
7592_0	['C1(C(OC(C)C1)=O)=O', 'C(C(C)=O)=O']	['C(C(C)(C1C(C(OC1C)=O)=O)O)=O']	Aldol Condensation	-3.91
7592_1	['C1(C(OC(C)C1)=O)=O', 'C(C(C)=O)=O']	['C(C(C)(C1C(C(OC1C)=O)=O)O)=O']	Knoevenagel C	-3.91
7594_0	['C1(C(OC(C)C1)=O)=O', 'C(C(C)=O)=O']	['C1(C(CC(C)O1)(CC(C=O)=O)O)=O']	Aldol Condensation	14.27
7596_0	['C1(C(OC(C)C1)=O)=O', 'C(CO)=O']	['C1(C(C(C(C)O1)C(CO)O)=O)=O']	Aldol Condensation	-13.22
7596_1	['C1(C(OC(C)C1)=O)=O', 'C(CO)=O']	['C1(C(C(C(C)O1)C(CO)O)=O)=O']	Knoevenagel C	-13.22
7598_0	['C1(C(OC(C)C1)=O)=O', 'C(CO)=O']	['C1(C(CC(C)O1)(C(C=O)O)O)=O']	Aldol Condensation	5.21
7598_1	['C1(C(OC(C)C1)=O)=O', 'C(CO)=O']	['C1(C(CC(C)O1)(C(C=O)O)O)=O']	Knoevenagel H	5.21
7600_0	['C1(C(OC(C)C1)=O)=O', 'C(C(C)O)=O']	['C1(C(C(C(C)O1)C(C(C)O)O)=O)=O']	Aldol Condensation	-10.2
7600_1	['C1(C(OC(C)C1)=O)=O', 'C(C(C)O)=O']	['C1(C(C(C(C)O1)C(C(C)O)O)=O)=O']	Knoevenagel C	-10.2
7602_0	['C1(C(OC(C)C1)=O)=O', 'C(C(O)=O)=O']	['C(C(C1C(C(OC1C)=O)=O)O)(O)=O']	Aldol Condensation	-13.94
7602_1	['C1(C(OC(C)C1)=O)=O', 'C(C(O)=O)=O']	['C(C(C1C(C(OC1C)=O)=O)O)(O)=O']	Knoevenagel C	-13.94
