Generation	Inchi	Smiles	Pathway
G4	GCTXOVVLGFROHL	C(CC(CCO)(C(C=O)O)O)=O	['C(CC(CCO)(C(C=O)O)O)=O', ['9197_0', 'Aldol Condensation'], 'C(C)=O', ['98_0', 'Elimination + enol to keto'], 'C(CO)O', ['15_0', 'Cannizarro 2, HCHO (oxidation)'], 'C=O']
G4	GYMGJCLXUQRUKK	C(C(C(C(CO)C(C)O)=O)O)=O	['C(C(C(C(CO)C(C)O)=O)O)=O', ['9199_0', 'Aldol Condensation'], 'C(C)=O', ['98_0', 'Elimination + enol to keto'], 'C(CO)O', ['15_0', 'Cannizarro 2, HCHO (oxidation)'], 'C=O']
G4	PRAXVFMLTOIPRM	C(CC(C(C(CC=O)O)O)O)=O	['C(CC(C(C(CC=O)O)O)O)=O', ['9224_0', 'Aldol Condensation'], 'C(C)=O', ['98_0', 'Elimination + enol to keto'], 'C(CO)O', ['15_0', 'Cannizarro 2, HCHO (oxidation)'], 'C=O']
G4	GSIMUYGDFJQDBE	C(CC(CC(C(C=O)O)O)O)=O	['C(CC(CC(C(C=O)O)O)O)=O', ['9226_0', 'Aldol Condensation'], 'C(C)=O', ['98_0', 'Elimination + enol to keto'], 'C(CO)O', ['15_0', 'Cannizarro 2, HCHO (oxidation)'], 'C=O']
G4	NMHUEPOFCSNPNG	C(C(C(C(C=O)O)O)C(C)O)=O	['C(C(C(C(C=O)O)O)C(C)O)=O', ['9228_0', 'Aldol Condensation'], 'C(C)=O', ['98_0', 'Elimination + enol to keto'], 'C(CO)O', ['15_0', 'Cannizarro 2, HCHO (oxidation)'], 'C=O']
G4	PWJCCTRMDPKETF	C(C(C)(C(C(CC=O)O)O)O)=O	['C(C(C)(C(C(CC=O)O)O)O)=O', ['9231_0', 'Aldol Condensation'], 'C(C)=O', ['98_0', 'Elimination + enol to keto'], 'C(CO)O', ['15_0', 'Cannizarro 2, HCHO (oxidation)'], 'C=O']
G4	YGJAYAZWCUCCFW	C(CC(C(C)(C(C=O)O)O)O)=O	['C(CC(C(C)(C(C=O)O)O)O)=O', ['9233_0', 'Aldol Condensation'], 'C(C)=O', ['98_0', 'Elimination + enol to keto'], 'C(CO)O', ['15_0', 'Cannizarro 2, HCHO (oxidation)'], 'C=O']
G4	ZHKXGIAQAXTAMP	C(CC(C)(C(C(C=O)O)O)O)=O	['C(CC(C)(C(C(C=O)O)O)O)=O', ['9236_0', 'Aldol Condensation'], 'C(C)=O', ['98_0', 'Elimination + enol to keto'], 'C(CO)O', ['15_0', 'Cannizarro 2, HCHO (oxidation)'], 'C=O']
G4	HDSWTILTIGAHJT	C(C(C(C=O)O)O)(CC(C)O)=O	['C(C(C(C=O)O)O)(CC(C)O)=O', ['9238_0', 'Aldol Condensation'], 'C(C)=O', ['98_0', 'Elimination + enol to keto'], 'C(CO)O', ['15_0', 'Cannizarro 2, HCHO (oxidation)'], 'C=O']
G4	NFEHELSSEUTVNF	C(C(CC(CO)O)(CC=O)O)=O	['C(C(CC(CO)O)(CC=O)O)=O', ['9240_0', 'Aldol Condensation'], 'C(C)=O', ['98_0', 'Elimination + enol to keto'], 'C(CO)O', ['15_0', 'Cannizarro 2, HCHO (oxidation)'], 'C=O']
G4	YAPZYQZYLIVHNH	C(CC(C(CC(CO)O)=O)O)=O	['C(CC(C(CC(CO)O)=O)O)=O', ['9242_0', 'Aldol Condensation'], 'C(C)=O', ['98_0', 'Elimination + enol to keto'], 'C(CO)O', ['15_0', 'Cannizarro 2, HCHO (oxidation)'], 'C=O']
G4	UQOWJSDNQXKUQO	C(C(C(C(CO)O)C(C)O)=O)=O	['C(C(C(C(CO)O)C(C)O)=O)=O', ['9244_0', 'Aldol Condensation'], 'C(C)=O', ['98_0', 'Elimination + enol to keto'], 'C(CO)O', ['15_0', 'Cannizarro 2, HCHO (oxidation)'], 'C=O']
G4	JWFRNGYBHLBCMB	C(CC(C(C(C)O)O)O)=O	['C(CC(C(C(C)O)O)O)=O', ['9246_0', 'Aldol Condensation'], 'C(C)=O', ['98_0', 'Elimination + enol to keto'], 'C(CO)O', ['15_0', 'Cannizarro 2, HCHO (oxidation)'], 'C=O']
G4	HNPRLDIJKHZNSL	C(CC(CC(CO)O)O)=O	['C(CC(CC(CO)O)O)=O', ['9248_0', 'Aldol Condensation'], 'C(C)=O', ['98_0', 'Elimination + enol to keto'], 'C(CO)O', ['15_0', 'Cannizarro 2, HCHO (oxidation)'], 'C=O']
G4	QMKXGRGFQRAWPU	C(C(C(CO)O)C(C)O)=O	['C(C(C(CO)O)C(C)O)=O', ['9250_0', 'Aldol Condensation'], 'C(C)=O', ['98_0', 'Elimination + enol to keto'], 'C(CO)O', ['15_0', 'Cannizarro 2, HCHO (oxidation)'], 'C=O']
G4	ZJCIIXYSVSASQO	C(CC(C(C(CO)O)=O)O)=O	['C(CC(C(C(CO)O)=O)O)=O', ['9260_0', 'Aldol Condensation'], 'C(C)=O', ['98_0', 'Elimination + enol to keto'], 'C(CO)O', ['15_0', 'Cannizarro 2, HCHO (oxidation)'], 'C=O']
G4	ILMZHZLCMSJGEZ	C(CC(C(C(CN)O)=O)O)=O	['C(CC(C(C(CN)O)=O)O)=O', ['9265_0', 'Aldol Condensation'], 'C(C)=O', ['98_0', 'Elimination + enol to keto'], 'C(CO)O', ['15_0', 'Cannizarro 2, HCHO (oxidation)'], 'C=O']
G4	GPDSHQDUNBUXSN	C(CC(CO)(C(CN)O)O)=O	['C(CC(CO)(C(CN)O)O)=O', ['9268_0', 'Aldol Condensation'], 'C(C)=O', ['98_0', 'Elimination + enol to keto'], 'C(CO)O', ['15_0', 'Cannizarro 2, HCHO (oxidation)'], 'C=O']
G4	VDWAGJMPLWJEFJ	C(C(C(C)O)O)(C(CN)O)=O	['C(C(C(C)O)O)(C(CN)O)=O', ['9270_0', 'Aldol Condensation'], 'C(C)=O', ['98_0', 'Elimination + enol to keto'], 'C(CO)O', ['15_0', 'Cannizarro 2, HCHO (oxidation)'], 'C=O']
G4	JCOSEBVXWDUOFU	C(CC(CO)(CCO)O)=O	['C(CC(CO)(CCO)O)=O', ['9470_0', 'Aldol Condensation'], 'C(C)=O', ['98_0', 'Elimination + enol to keto'], 'C(CO)O', ['15_0', 'Cannizarro 2, HCHO (oxidation)'], 'C=O']
G4	DKJDDXJJYXHLFR	C(C(C(C)O)O)(CCO)=O	['C(C(C(C)O)O)(CCO)=O', ['9472_0', 'Aldol Condensation'], 'C(C)=O', ['98_0', 'Elimination + enol to keto'], 'C(CO)O', ['15_0', 'Cannizarro 2, HCHO (oxidation)'], 'C=O']
G4	UCBNXCDBZHMDGF	C(CO)(C(CO)C(C)O)=O	['C(CO)(C(CO)C(C)O)=O', ['9474_0', 'Aldol Condensation'], 'C(C)=O', ['98_0', 'Elimination + enol to keto'], 'C(CO)O', ['15_0', 'Cannizarro 2, HCHO (oxidation)'], 'C=O']
G4	SIFPJKCYEYFXCL	C(CC(C(CCO)O)O)=O	['C(CC(C(CCO)O)O)=O', ['9476_0', 'Aldol Condensation'], 'C(C)=O', ['98_0', 'Elimination + enol to keto'], 'C(CO)O', ['15_0', 'Cannizarro 2, HCHO (oxidation)'], 'C=O']
G4	BUQSEVBRGIGBOC	C(CC(C)(C(CO)O)O)=O	['C(CC(C)(C(CO)O)O)=O', ['9478_0', 'Aldol Condensation'], 'C(C)=O', ['98_0', 'Elimination + enol to keto'], 'C(CO)O', ['15_0', 'Cannizarro 2, HCHO (oxidation)'], 'C=O']
G4	GFFKZVUFWOOERJ	C(C(CO)O)(CC(C)O)=O	['C(C(CO)O)(CC(C)O)=O', ['9480_0', 'Aldol Condensation'], 'C(C)=O', ['98_0', 'Elimination + enol to keto'], 'C(CO)O', ['15_0', 'Cannizarro 2, HCHO (oxidation)'], 'C=O']
G4	FWTFAZWTXINKAL	C(C(CCO)(CC=O)O)(O)=O	['C(C(CCO)(CC=O)O)(O)=O', ['9496_0', 'Aldol Condensation'], 'C(C)=O', ['98_0', 'Elimination + enol to keto'], 'C(CO)O', ['15_0', 'Cannizarro 2, HCHO (oxidation)'], 'C=O']
G4	OTZRLOUETUNNPF	C(C(C(CO)C(C)O)=O)(O)=O	['C(C(C(CO)C(C)O)=O)(O)=O', ['9498_0', 'Aldol Condensation'], 'C(C)=O', ['98_0', 'Elimination + enol to keto'], 'C(CO)O', ['15_0', 'Cannizarro 2, HCHO (oxidation)'], 'C=O']
G4	SLLURUDMWUFLKC	C(CC(CC(C(O)=O)O)O)=O	['C(CC(CC(C(O)=O)O)O)=O', ['9500_0', 'Aldol Condensation'], 'C(C)=O', ['98_0', 'Elimination + enol to keto'], 'C(CO)O', ['15_0', 'Cannizarro 2, HCHO (oxidation)'], 'C=O']
G4	GKZSNHCHIRPUAP	C(CC(C(CC=O)O)O)(O)=O	['C(CC(C(CC=O)O)O)(O)=O', ['9503_0', 'Aldol Condensation'], 'C(C)=O', ['98_0', 'Elimination + enol to keto'], 'C(CO)O', ['15_0', 'Cannizarro 2, HCHO (oxidation)'], 'C=O']
G4	VIWDAXXSVNVDGE	C(CC(CO)(CC=O)O)(O)=O	['C(CC(CO)(CC=O)O)(O)=O', ['9505_0', 'Aldol Condensation'], 'C(C)=O', ['98_0', 'Elimination + enol to keto'], 'C(CO)O', ['15_0', 'Cannizarro 2, HCHO (oxidation)'], 'C=O']
G4	NHKVFSBTHDUQFO	C(C(C(CO)=O)C(C)O)(O)=O	['C(C(C(CO)=O)C(C)O)(O)=O', ['9507_0', 'Aldol Condensation'], 'C(C)=O', ['98_0', 'Elimination + enol to keto'], 'C(CO)O', ['15_0', 'Cannizarro 2, HCHO (oxidation)'], 'C=O']
G4	SPVZVIOOQQECQA	C(CC(C(C(C)O)O)=O)(O)=O	['C(CC(C(C(C)O)O)=O)(O)=O', ['9509_0', 'Aldol Condensation'], 'C(C)=O', ['98_0', 'Elimination + enol to keto'], 'C(CO)O', ['15_0', 'Cannizarro 2, HCHO (oxidation)'], 'C=O']
G4	GNECLWBGNFHSKH	C(CC(C)(C(C(O)=O)O)O)=O	['C(CC(C)(C(C(O)=O)O)O)=O', ['9511_0', 'Aldol Condensation'], 'C(C)=O', ['98_0', 'Elimination + enol to keto'], 'C(CO)O', ['15_0', 'Cannizarro 2, HCHO (oxidation)'], 'C=O']
G4	WWTYXVHBYZIAAX	C(C(C(CC(C)O)=O)O)(O)=O	['C(C(C(CC(C)O)=O)O)(O)=O', ['9513_0', 'Aldol Condensation'], 'C(C)=O', ['98_0', 'Elimination + enol to keto'], 'C(CO)O', ['15_0', 'Cannizarro 2, HCHO (oxidation)'], 'C=O']
G4	RMWXYKBVBNVBKF	C(CC(C(CO)(C(C)O)N)O)=O	['C(CC(C(CO)(C(C)O)N)O)=O', ['9526_0', 'Aldol Condensation'], 'C(C)=O', ['98_0', 'Elimination + enol to keto'], 'C(CO)O', ['15_0', 'Cannizarro 2, HCHO (oxidation)'], 'C=O']
G4	RLVZBDPCUUQGDT	C(CC(C(CN)(C(C)O)O)O)=O	['C(CC(C(CN)(C(C)O)O)O)=O', ['9537_0', 'Aldol Condensation'], 'C(C)=O', ['98_0', 'Elimination + enol to keto'], 'C(CO)O', ['15_0', 'Cannizarro 2, HCHO (oxidation)'], 'C=O']
G4	KJTFNELEAPNECE	C(CC(C(CO)(C(C)O)O)O)=O	['C(CC(C(CO)(C(C)O)O)O)=O', ['9542_0', 'Aldol Condensation'], 'C(C)=O', ['98_0', 'Elimination + enol to keto'], 'C(CO)O', ['15_0', 'Cannizarro 2, HCHO (oxidation)'], 'C=O']
G4	HMDMSWJPEDCFEP	C(CC(C(CO)(CO)N)O)=O	['C(CC(C(CO)(CO)N)O)=O', ['9548_0', 'Aldol Condensation'], 'C(C)=O', ['98_0', 'Elimination + enol to keto'], 'C(CO)O', ['15_0', 'Cannizarro 2, HCHO (oxidation)'], 'C=O']
G4	FKJHJSVDLYGKBA	C(CC(C(C(C)=O)(CO)O)O)=O	['C(CC(C(C(C)=O)(CO)O)O)=O', ['9560_0', 'Aldol Condensation'], 'C(C)=O', ['98_0', 'Elimination + enol to keto'], 'C(CO)O', ['15_0', 'Cannizarro 2, HCHO (oxidation)'], 'C=O']
G4	NOKSGELYQQILHW	C(C(CO)(C(C)(CC=O)O)O)=O	['C(C(CO)(C(C)(CC=O)O)O)=O', ['9562_0', 'Aldol Condensation'], 'C(C)=O', ['98_0', 'Elimination + enol to keto'], 'C(CO)O', ['15_0', 'Cannizarro 2, HCHO (oxidation)'], 'C=O']
G4	MCFBWNRZQFNMCW	C(C(C(CC(C)O)=O)(CO)O)=O	['C(C(C(CC(C)O)=O)(CO)O)=O', ['9564_0', 'Aldol Condensation'], 'C(C)=O', ['98_0', 'Elimination + enol to keto'], 'C(CO)O', ['15_0', 'Cannizarro 2, HCHO (oxidation)'], 'C=O']
G4	POLZYCGWOMWWCK	C(CC(C(CO)(CN)O)O)=O	['C(CC(C(CO)(CN)O)O)=O', ['9566_0', 'Aldol Condensation'], 'C(C)=O', ['98_0', 'Elimination + enol to keto'], 'C(CO)O', ['15_0', 'Cannizarro 2, HCHO (oxidation)'], 'C=O']
G4	AKPFQQOYLJSYAD	C(CC(C(CO)(CC=O)O)O)=O	['C(CC(C(CO)(CC=O)O)O)=O', ['9599_0', 'Aldol Condensation'], 'C(C)=O', ['98_0', 'Elimination + enol to keto'], 'C(CO)O', ['15_0', 'Cannizarro 2, HCHO (oxidation)'], 'C=O']
G4	JOSOCCWADUOCPZ	C(C(CO)(CC(CC=O)O)O)=O	['C(C(CO)(CC(CC=O)O)O)=O', ['9601_0', 'Aldol Condensation'], 'C(C)=O', ['98_0', 'Elimination + enol to keto'], 'C(CO)O', ['15_0', 'Cannizarro 2, HCHO (oxidation)'], 'C=O']
G4	HPYWDYPYLJPHDG	C(CC(C(CCO)N)O)=O	['C(CC(C(CCO)N)O)=O', ['9628_0', 'Aldol Condensation'], 'C(C)=O', ['98_0', 'Elimination + enol to keto'], 'C(CO)O', ['15_0', 'Cannizarro 2, HCHO (oxidation)'], 'C=O']
G4	BZTHOJMDNRICMN	C(CC(CN)(CCO)O)=O	['C(CC(CN)(CCO)O)=O', ['9636_0', 'Aldol Condensation'], 'C(C)=O', ['98_0', 'Elimination + enol to keto'], 'C(CO)O', ['15_0', 'Cannizarro 2, HCHO (oxidation)'], 'C=O']
G4	MAUULFXNWRBXHY	C(C(C(C)O)N)(CCO)=O	['C(C(C(C)O)N)(CCO)=O', ['9638_0', 'Aldol Condensation'], 'C(C)=O', ['98_0', 'Elimination + enol to keto'], 'C(CO)O', ['15_0', 'Cannizarro 2, HCHO (oxidation)'], 'C=O']
G4	WJLRBCUMHIINSE	C(CN)(C(CO)C(C)O)=O	['C(CN)(C(CO)C(C)O)=O', ['9640_0', 'Aldol Condensation'], 'C(C)=O', ['98_0', 'Elimination + enol to keto'], 'C(CO)O', ['15_0', 'Cannizarro 2, HCHO (oxidation)'], 'C=O']
G4	QJTPZUQEUNWIER	C(CC(CC(C=O)N)(CO)O)=O	['C(CC(CC(C=O)N)(CO)O)=O', ['9642_0', 'Aldol Condensation'], 'C(C)=O', ['98_0', 'Elimination + enol to keto'], 'C(CO)O', ['15_0', 'Cannizarro 2, HCHO (oxidation)'], 'C=O']
G4	UNXPPCYGEDYELX	C(CC(C(CC(CO)=O)N)O)=O	['C(CC(C(CC(CO)=O)N)O)=O', ['9644_0', 'Aldol Condensation'], 'C(C)=O', ['98_0', 'Elimination + enol to keto'], 'C(CO)O', ['15_0', 'Cannizarro 2, HCHO (oxidation)'], 'C=O']
G4	AIFINIUJEGDRSZ	C(CC(C=O)N)(C(C(C)O)O)=O	['C(CC(C=O)N)(C(C(C)O)O)=O', ['9646_0', 'Aldol Condensation'], 'C(C)=O', ['98_0', 'Elimination + enol to keto'], 'C(CO)O', ['15_0', 'Cannizarro 2, HCHO (oxidation)'], 'C=O']
G4	YYOLETBWGUYYMN	C(CO)(C(C(C)O)C(C=O)N)=O	['C(CO)(C(C(C)O)C(C=O)N)=O', ['9648_0', 'Aldol Condensation'], 'C(C)=O', ['98_0', 'Elimination + enol to keto'], 'C(CO)O', ['15_0', 'Cannizarro 2, HCHO (oxidation)'], 'C=O']
G4	MUZAVLJFEUNPBA	C(CC(CCO)(C(C=O)N)O)=O	['C(CC(CCO)(C(C=O)N)O)=O', ['9650_0', 'Aldol Condensation'], 'C(C)=O', ['98_0', 'Elimination + enol to keto'], 'C(CO)O', ['15_0', 'Cannizarro 2, HCHO (oxidation)'], 'C=O']
G4	NQWPZZHRRUCXRI	C(C(C(C(CO)C(C)O)=O)N)=O	['C(C(C(C(CO)C(C)O)=O)N)=O', ['9653_0', 'Aldol Condensation'], 'C(C)=O', ['98_0', 'Elimination + enol to keto'], 'C(CO)O', ['15_0', 'Cannizarro 2, HCHO (oxidation)'], 'C=O']
G4	RJZUVQIHALYHDY	C(CC(CO)(CC(C=O)O)O)=O	['C(CC(CO)(CC(C=O)O)O)=O', ['9656_0', 'Aldol Condensation'], 'C(C)=O', ['98_0', 'Elimination + enol to keto'], 'C(CO)O', ['15_0', 'Cannizarro 2, HCHO (oxidation)'], 'C=O']
G4	VQYVRVGVXZZBBM	C(CC(C=O)O)(C(C(C)O)O)=O	['C(CC(C=O)O)(C(C(C)O)O)=O', ['9658_0', 'Aldol Condensation'], 'C(C)=O', ['98_0', 'Elimination + enol to keto'], 'C(CO)O', ['15_0', 'Cannizarro 2, HCHO (oxidation)'], 'C=O']
G4	AOWGVLKQEATEAM	C(CO)(C(C(C)O)C(C=O)O)=O	['C(CO)(C(C(C)O)C(C=O)O)=O', ['9660_0', 'Aldol Condensation'], 'C(C)=O', ['98_0', 'Elimination + enol to keto'], 'C(CO)O', ['15_0', 'Cannizarro 2, HCHO (oxidation)'], 'C=O']
G4	ADLKABOLLPJGSE	C(C(C(C(C(C)O)N)=O)CO)=O	['C(C(C(C(C(C)O)N)=O)CO)=O', ['9670_0', 'Aldol Condensation'], 'C(C)=O', ['98_0', 'Elimination + enol to keto'], 'C(CO)O', ['15_0', 'Cannizarro 2, HCHO (oxidation)'], 'C=O']
G4	RWXYCNAQEOSHNA	C(CC(CN)(CC=O)O)(O)=O	['C(CC(CN)(CC=O)O)(O)=O', ['9690_0', 'Aldol Condensation'], 'C(C)=O', ['98_0', 'Elimination + enol to keto'], 'C(CO)O', ['15_0', 'Cannizarro 2, HCHO (oxidation)'], 'C=O']
G4	XDWARHMXUCMXLA	C(CC(C(C(C)O)N)=O)(O)=O	['C(CC(C(C(C)O)N)=O)(O)=O', ['9692_0', 'Aldol Condensation'], 'C(C)=O', ['98_0', 'Elimination + enol to keto'], 'C(CO)O', ['15_0', 'Cannizarro 2, HCHO (oxidation)'], 'C=O']
G4	FTTDMVIVWAWEMR	C(C(C(CN)=O)C(C)O)(O)=O	['C(C(C(CN)=O)C(C)O)(O)=O', ['9694_0', 'Aldol Condensation'], 'C(C)=O', ['98_0', 'Elimination + enol to keto'], 'C(CO)O', ['15_0', 'Cannizarro 2, HCHO (oxidation)'], 'C=O']
G4	ZXGKPFMYNAQOBL	C(C(CCN)(CC=O)O)(O)=O	['C(C(CCN)(CC=O)O)(O)=O', ['9696_0', 'Aldol Condensation'], 'C(C)=O', ['98_0', 'Elimination + enol to keto'], 'C(CO)O', ['15_0', 'Cannizarro 2, HCHO (oxidation)'], 'C=O']
G4	XWFFKCHXOQFUGB	C(C(C(CN)C(C)O)=O)(O)=O	['C(C(C(CN)C(C)O)=O)(O)=O', ['9698_0', 'Aldol Condensation'], 'C(C)=O', ['98_0', 'Elimination + enol to keto'], 'C(CO)O', ['15_0', 'Cannizarro 2, HCHO (oxidation)'], 'C=O']
G4	HGHBIBNSUGMMTG	C(CC(C(N)=CC(CO)O)O)=O	['C(CC(C(N)=CC(CO)O)O)=O', ['9714_0', 'Aldol Condensation'], 'C(C)=O', ['98_0', 'Elimination + enol to keto'], 'C(CO)O', ['15_0', 'Cannizarro 2, HCHO (oxidation)'], 'C=O']
G4	MKOFDBFUQNWBTE	C(CC(C(C=CN)O)O)=O	['C(CC(C(C=CN)O)O)=O', ['9722_0', 'Aldol Condensation'], 'C(C)=O', ['98_0', 'Elimination + enol to keto'], 'C(CO)O', ['15_0', 'Cannizarro 2, HCHO (oxidation)'], 'C=O']
G4	DBMXCDPJIHODRN	C(CC(C(N)=CCO)O)=O	['C(CC(C(N)=CCO)O)=O', ['9724_0', 'Aldol Condensation'], 'C(C)=O', ['98_0', 'Elimination + enol to keto'], 'C(CO)O', ['15_0', 'Cannizarro 2, HCHO (oxidation)'], 'C=O']
G4	XECYBFRLJNYPHF	C(CC(C(C=CN)(CO)O)O)=O	['C(CC(C(C=CN)(CO)O)O)=O', ['9726_0', 'Aldol Condensation'], 'C(C)=O', ['98_0', 'Elimination + enol to keto'], 'C(CO)O', ['15_0', 'Cannizarro 2, HCHO (oxidation)'], 'C=O']
G4	LFWBNPVOBHJXIB	C(CC(C=C(CO)N)O)=O	['C(CC(C=C(CO)N)O)=O', ['9754_0', 'Aldol Condensation'], 'C(C)=O', ['98_0', 'Elimination + enol to keto'], 'C(CO)O', ['15_0', 'Cannizarro 2, HCHO (oxidation)'], 'C=O']
G4	PCWNXZAFHBMWLC	C(CC(C(C(N)=C)O)O)=O	['C(CC(C(C(N)=C)O)O)=O', ['9756_0', 'Aldol Condensation'], 'C(C)=O', ['98_0', 'Elimination + enol to keto'], 'C(CO)O', ['15_0', 'Cannizarro 2, HCHO (oxidation)'], 'C=O']
G4	SMUCPLZXMXELFR	C(CC(C(CCN)O)O)=O	['C(CC(C(CCN)O)O)=O', ['9806_0', 'Aldol Condensation'], 'C(C)=O', ['98_0', 'Elimination + enol to keto'], 'C(CO)O', ['15_0', 'Cannizarro 2, HCHO (oxidation)'], 'C=O']
G4	FACQYTVNXCRWCH	C(CC(CO)(CCN)O)=O	['C(CC(CO)(CCN)O)=O', ['9808_0', 'Aldol Condensation'], 'C(C)=O', ['98_0', 'Elimination + enol to keto'], 'C(CO)O', ['15_0', 'Cannizarro 2, HCHO (oxidation)'], 'C=O']
G4	KKBKNIYXNQKAIM	C(CO)(C(CN)C(C)O)=O	['C(CO)(C(CN)C(C)O)=O', ['9810_0', 'Aldol Condensation'], 'C(C)=O', ['98_0', 'Elimination + enol to keto'], 'C(CO)O', ['15_0', 'Cannizarro 2, HCHO (oxidation)'], 'C=O']
G4	DXOFKEVPDOBYER	C(C(C(C)O)O)(CCN)=O	['C(C(C(C)O)O)(CCN)=O', ['9812_0', 'Aldol Condensation'], 'C(C)=O', ['98_0', 'Elimination + enol to keto'], 'C(CO)O', ['15_0', 'Cannizarro 2, HCHO (oxidation)'], 'C=O']
G4	ASZAJILSDRKYHV	C(CC(CC(CO)N)O)=O	['C(CC(CC(CO)N)O)=O', ['9814_0', 'Aldol Condensation'], 'C(C)=O', ['98_0', 'Elimination + enol to keto'], 'C(CO)O', ['15_0', 'Cannizarro 2, HCHO (oxidation)'], 'C=O']
G4	WXLBLSDFFMWTAU	C(C(C(C)O)C(CO)N)=O	['C(C(C(C)O)C(CO)N)=O', ['9816_0', 'Aldol Condensation'], 'C(C)=O', ['98_0', 'Elimination + enol to keto'], 'C(CO)O', ['15_0', 'Cannizarro 2, HCHO (oxidation)'], 'C=O']
G4	PMBWFWOTFJVIFS	C(CC(C)(C(CN)O)O)=O	['C(CC(C)(C(CN)O)O)=O', ['9818_0', 'Aldol Condensation'], 'C(C)=O', ['98_0', 'Elimination + enol to keto'], 'C(CO)O', ['15_0', 'Cannizarro 2, HCHO (oxidation)'], 'C=O']
G4	KNZUDEAVOJYMMI	C(C(CN)O)(CC(C)O)=O	['C(C(CN)O)(CC(C)O)=O', ['9820_0', 'Aldol Condensation'], 'C(C)=O', ['98_0', 'Elimination + enol to keto'], 'C(CO)O', ['15_0', 'Cannizarro 2, HCHO (oxidation)'], 'C=O']
G4	KJQSQFWIQNVXRO	C(CC(C(C(C)N)O)O)=O	['C(CC(C(C(C)N)O)O)=O', ['9822_0', 'Aldol Condensation'], 'C(C)=O', ['98_0', 'Elimination + enol to keto'], 'C(CO)O', ['15_0', 'Cannizarro 2, HCHO (oxidation)'], 'C=O']
G4	DUDALNXXPGUVLG	C(C(CO)C(C(CN)O)O)=O	['C(C(CO)C(C(CN)O)O)=O', ['9834_0', 'Aldol Condensation'], 'C(C(CN)O)=O', ['104_0', 'Mannich Addition'], 'N']
G4	GCPXITJDKPTFGN	C(CO)(CC(C(CN)O)O)=O	['C(CO)(CC(C(CN)O)O)=O', ['9860_0', 'Aldol Condensation'], 'C(C(CN)O)=O', ['104_0', 'Mannich Addition'], 'N']
G4	NEVMZGBEMLARFI	C(C)(C(C(C(CN)O)O)O)=O	['C(C)(C(C(C(CN)O)O)O)=O', ['9862_0', 'Aldol Condensation'], 'C(C(CN)O)=O', ['104_0', 'Mannich Addition'], 'N']
G4	IJHJSPVSRDDOCM	C(C(C(C(CO)CO)=O)O)=O	['C(C(C(C(CO)CO)=O)O)=O', ['10019_0', 'Aldol Condensation'], 'C=O']
G4	LSXJNSZWMLDYSX	C(C(CO)C(C(C=O)O)O)=O	['C(C(CO)C(C(C=O)O)O)=O', ['10029_0', 'Aldol Condensation'], 'C=O']
G4	CXPNIWULHHKHIJ	C(C(CO)C(CO)O)=O	['C(C(CO)C(CO)O)=O', ['10050_0', 'Aldol Condensation'], 'C=O']
G4	OKQZBKTWBBHSMG	C(C(CO)O)(C(CN)O)=O	['C(C(CO)O)(C(CN)O)=O', ['10053_0', 'Aldol Condensation'], 'C=O']
G4	IZYOBKKJVPRWAF	C(C(CO)O)(CCO)=O	['C(C(CO)O)(CCO)=O', ['10172_0', 'Aldol Condensation'], 'C=O']
G4	XZFDOIXMTIDWDO	C(CO)(C(CO)CO)=O	['C(CO)(C(CO)CO)=O', ['10174_0', 'Aldol Condensation'], 'C=O']
G4	PLNCEPSXQNLXFQ	C(C(C(CO)CO)=O)(O)=O	['C(C(C(CO)CO)=O)(O)=O', ['10183_0', 'Aldol Condensation'], 'C=O']
G4	FECMPYGDUBMCJW	C(C(C(CCO)=O)(C(C)O)O)=O	['C(C(C(CCO)=O)(C(C)O)O)=O', ['10204_0', 'Aldol Condensation'], 'C=O']
G4	XKQYHRMFCLVMLQ	C(C(CO)N)(CCO)=O	['C(C(CO)N)(CCO)=O', ['10244_0', 'Aldol Condensation'], 'C=O']
G4	TUZBBZXRKRCCHV	C(CN)(C(CO)CO)=O	['C(CN)(C(CO)CO)=O', ['10246_0', 'Aldol Condensation'], 'C=O']
G4	SINGQOCJYKQUKZ	C(CO)(C(CO)C(C=O)N)=O	['C(CO)(C(CO)C(C=O)N)=O', ['10249_0', 'Aldol Condensation'], 'C=O']
G4	QWGZTGZJGYMQSO	C(C(C(C(CO)CO)=O)N)=O	['C(C(C(C(CO)CO)=O)N)=O', ['10251_0', 'Aldol Condensation'], 'C=O']
G4	VMJKVNSWYGVDDB	C(C(C(C(CO)N)=O)CO)=O	['C(C(C(C(CO)N)=O)CO)=O', ['10267_0', 'Aldol Condensation'], 'C=O']
G4	LNXGBQJSSFZXIT	C(CC(C(CO)N)=O)(O)=O	['C(CC(C(CO)N)=O)(O)=O', ['10279_0', 'Aldol Condensation'], 'C=O']
G4	SJVAOJMYTHQGKQ	C(C(C(CO)CN)=O)(O)=O	['C(C(C(CO)CN)=O)(O)=O', ['10282_0', 'Aldol Condensation'], 'C=O']
G4	MPVZBVZZGFTNFP	C(CO)(C(CO)CN)=O	['C(CO)(C(CO)CN)=O', ['10333_0', 'Aldol Condensation'], 'C=O']
G4	NZVSACKMNLZXRI	C(C(CO)O)(CCN)=O	['C(C(CO)O)(CCN)=O', ['10335_0', 'Aldol Condensation'], 'C=O']
